Datetime,Open,High,Low,Close,Volume
28.01.2024 00:00:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:05:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:10:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:15:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:20:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:25:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:30:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:35:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:40:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:45:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:50:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 00:55:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:00:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:05:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:10:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:15:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:20:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:25:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:30:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:35:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:40:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:45:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:50:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 01:55:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 02:00:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 02:05:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 02:10:00.000,1.08504,1.08504,1.08504,1.08504,0
28.01.2024 02:15:00.000,1.08504,1.08504,1.08504,1.08504,0
