Datetime,Open,High,Low,Close,Volume
24.04.2024 00:00:00.000,0.59348,0.59370,0.59348,0.59368,194.54999999999998
24.04.2024 00:05:00.000,0.59366,0.59369,0.59352,0.59368,171.75
24.04.2024 00:10:00.000,0.59367,0.59390,0.59367,0.59369,177.29999999999998
24.04.2024 00:15:00.000,0.59369,0.59383,0.59365,0.59377,196.2
24.04.2024 00:20:00.000,0.59378,0.59400,0.59377,0.59394,102
24.04.2024 00:25:00.000,0.59396,0.59412,0.59388,0.59409,110.25
24.04.2024 00:30:00.000,0.59409,0.59412,0.59404,0.59405,99.6
24.04.2024 00:35:00.000,0.59407,0.59423,0.59404,0.59411,119.25
24.04.2024 00:40:00.000,0.59411,0.59420,0.59408,0.59418,97.2
24.04.2024 00:45:00.000,0.59420,0.59420,0.59408,0.59412,111.29999999999998
24.04.2024 00:50:00.000,0.59411,0.59428,0.59404,0.59423,184.72
24.04.2024 00:55:00.000,0.59424,0.59426,0.59409,0.59421,144
24.04.2024 01:00:00.000,0.59421,0.59448,0.59421,0.59435,237.00000000000003
24.04.2024 01:05:00.000,0.59434,0.59438,0.59420,0.59428,185.70000000000002
24.04.2024 01:10:00.000,0.59429,0.59429,0.59414,0.59415,272.7
24.04.2024 01:15:00.000,0.59413,0.59443,0.59409,0.59442,259.95000000000005
24.04.2024 01:20:00.000,0.59441,0.59449,0.59426,0.59430,215.7
24.04.2024 01:25:00.000,0.59429,0.59432,0.59412,0.59424,179.4
24.04.2024 01:30:00.000,0.59425,0.59505,0.59401,0.59433,1479.56
24.04.2024 01:35:00.000,0.59435,0.59458,0.59425,0.59451,722.55
24.04.2024 01:40:00.000,0.59449,0.59450,0.59391,0.59411,405.37
24.04.2024 01:45:00.000,0.59411,0.59434,0.59406,0.59409,364.5
24.04.2024 01:50:00.000,0.59409,0.59412,0.59378,0.59389,376.20000000000005
24.04.2024 01:55:00.000,0.59391,0.59417,0.59390,0.59417,367.79999999999995
24.04.2024 02:00:00.000,0.59415,0.59455,0.59402,0.59426,352.35
24.04.2024 02:05:00.000,0.59427,0.59474,0.59423,0.59468,634.5
24.04.2024 02:10:00.000,0.59466,0.59485,0.59458,0.59485,608.55
24.04.2024 02:15:00.000,0.59484,0.59517,0.59479,0.59479,560.6999999999999
24.04.2024 02:20:00.000,0.59480,0.59490,0.59461,0.59470,476.4
24.04.2024 02:25:00.000,0.59469,0.59470,0.59460,0.59461,129.9
24.04.2024 02:30:00.000,0.59459,0.59468,0.59443,0.59450,146.4
24.04.2024 02:35:00.000,0.59450,0.59452,0.59427,0.59434,427.04999999999995
24.04.2024 02:40:00.000,0.59435,0.59460,0.59432,0.59452,250.65
24.04.2024 02:45:00.000,0.59454,0.59469,0.59450,0.59466,175.35000000000002
24.04.2024 02:50:00.000,0.59467,0.59475,0.59443,0.59453,197.7
24.04.2024 02:55:00.000,0.59453,0.59463,0.59452,0.59458,241.5
