Datetime,Open,High,Low,Close,Volume
29.04.2024 00:00:00.000,0.59472,0.59481,0.59467,0.59480,220.57
29.04.2024 00:05:00.000,0.59482,0.59483,0.59461,0.59466,92.99999999999999
29.04.2024 00:10:00.000,0.59464,0.59471,0.59452,0.59455,110.7
29.04.2024 00:15:00.000,0.59454,0.59454,0.59417,0.59419,249.74999999999997
29.04.2024 00:20:00.000,0.59419,0.59435,0.59415,0.59434,154.95000000000002
29.04.2024 00:25:00.000,0.59434,0.59438,0.59421,0.59432,123.15
29.04.2024 00:30:00.000,0.59433,0.59477,0.59433,0.59471,159.75
29.04.2024 00:35:00.000,0.59473,0.59495,0.59473,0.59479,235.2
29.04.2024 00:40:00.000,0.59480,0.59480,0.59457,0.59463,142.2
29.04.2024 00:45:00.000,0.59464,0.59487,0.59464,0.59477,187.8
29.04.2024 00:50:00.000,0.59475,0.59489,0.59475,0.59487,109.35
29.04.2024 00:55:00.000,0.59489,0.59505,0.59486,0.59492,154.8
29.04.2024 01:00:00.000,0.59492,0.59492,0.59476,0.59485,304.19999999999993
29.04.2024 01:05:00.000,0.59483,0.59498,0.59482,0.59486,279.45000000000005
29.04.2024 01:10:00.000,0.59487,0.59506,0.59485,0.59486,146.85000000000002
29.04.2024 01:15:00.000,0.59485,0.59537,0.59485,0.59535,221.85000000000002
29.04.2024 01:20:00.000,0.59535,0.59549,0.59521,0.59546,268.35
29.04.2024 01:25:00.000,0.59546,0.59560,0.59542,0.59551,163.5
29.04.2024 01:30:00.000,0.59549,0.59561,0.59530,0.59558,376.2
29.04.2024 01:35:00.000,0.59559,0.59609,0.59537,0.59608,1031.4
29.04.2024 01:40:00.000,0.59609,0.59609,0.59570,0.59609,444.6
29.04.2024 01:45:00.000,0.59609,0.59610,0.59570,0.59574,767.91
29.04.2024 01:50:00.000,0.59577,0.59585,0.59559,0.59571,370.5
29.04.2024 01:55:00.000,0.59574,0.59610,0.59574,0.59602,438
29.04.2024 02:00:00.000,0.59602,0.59607,0.59585,0.59589,550.95
29.04.2024 02:05:00.000,0.59588,0.59623,0.59583,0.59622,361.65000000000003
29.04.2024 02:10:00.000,0.59621,0.59652,0.59620,0.59636,324
29.04.2024 02:15:00.000,0.59636,0.59651,0.59627,0.59642,186.60000000000002
29.04.2024 02:20:00.000,0.59642,0.59647,0.59626,0.59630,195.29999999999998
29.04.2024 02:25:00.000,0.59629,0.59643,0.59629,0.59631,335.65
29.04.2024 02:30:00.000,0.59631,0.59650,0.59630,0.59637,185.7
29.04.2024 02:35:00.000,0.59638,0.59662,0.59637,0.59652,526.65
29.04.2024 02:40:00.000,0.59652,0.59671,0.59649,0.59670,209.84999999999997
29.04.2024 02:45:00.000,0.59670,0.59672,0.59651,0.59651,136.64999999999998
29.04.2024 02:50:00.000,0.59652,0.59660,0.59649,0.59650,255.60000000000002
29.04.2024 02:55:00.000,0.59651,0.59653,0.59629,0.59630,312.9
29.04.2024 03:00:00.000,0.59629,0.59642,0.59611,0.59630,307.87
29.04.2024 03:05:00.000,0.59631,0.59633,0.59612,0.59618,226.64000000000004
29.04.2024 03:10:00.000,0.59617,0.59630,0.59606,0.59606,110.85
29.04.2024 03:15:00.000,0.59603,0.59615,0.59595,0.59614,327.37
29.04.2024 03:20:00.000,0.59614,0.59622,0.59597,0.59599,77.1
29.04.2024 03:25:00.000,0.59598,0.59598,0.59592,0.59597,77.4
29.04.2024 03:30:00.000,0.59600,0.59607,0.59597,0.59602,72.60000000000001
29.04.2024 03:35:00.000,0.59603,0.59614,0.59603,0.59606,42.900000000000006
29.04.2024 03:40:00.000,0.59608,0.59610,0.59593,0.59603,222.6
29.04.2024 03:45:00.000,0.59604,0.59607,0.59596,0.59606,46.35
29.04.2024 03:50:00.000,0.59609,0.59613,0.59606,0.59607,79.8
29.04.2024 03:55:00.000,0.59607,0.59620,0.59606,0.59620,104.09999999999998
29.04.2024 04:00:00.000,0.59620,0.59628,0.59613,0.59617,79.95
29.04.2024 04:05:00.000,0.59612,0.59681,0.59609,0.59681,1014
29.04.2024 04:10:00.000,0.59679,0.59741,0.59678,0.59737,530.25
29.04.2024 04:15:00.000,0.59736,0.59795,0.59728,0.59788,879.14
29.04.2024 04:20:00.000,0.59790,0.59821,0.59777,0.59778,836.01
29.04.2024 04:25:00.000,0.59781,0.59793,0.59751,0.59765,807.34
29.04.2024 04:30:00.000,0.59765,0.59800,0.59762,0.59799,828.99
29.04.2024 04:35:00.000,0.59801,0.59805,0.59766,0.59781,686.84
29.04.2024 04:40:00.000,0.59779,0.59801,0.59779,0.59786,417.1499999999999
29.04.2024 04:45:00.000,0.59784,0.59822,0.59784,0.59805,480.90000000000003
29.04.2024 04:50:00.000,0.59806,0.59812,0.59779,0.59785,660.75
29.04.2024 04:55:00.000,0.59784,0.59790,0.59725,0.59738,500.4
29.04.2024 05:00:00.000,0.59738,0.59766,0.59722,0.59760,666.3
29.04.2024 05:05:00.000,0.59759,0.59771,0.59729,0.59735,637.2
29.04.2024 05:10:00.000,0.59736,0.59773,0.59730,0.59749,526.8
29.04.2024 05:15:00.000,0.59746,0.59749,0.59730,0.59731,356.84999999999997
29.04.2024 05:20:00.000,0.59731,0.59743,0.59718,0.59724,286.20000000000005
29.04.2024 05:25:00.000,0.59724,0.59739,0.59710,0.59731,314.40000000000003
29.04.2024 05:30:00.000,0.59729,0.59746,0.59720,0.59724,478.8
29.04.2024 05:35:00.000,0.59724,0.59734,0.59714,0.59734,402
29.04.2024 05:40:00.000,0.59734,0.59750,0.59724,0.59749,289.5
29.04.2024 05:45:00.000,0.59749,0.59757,0.59731,0.59750,337.5
29.04.2024 05:50:00.000,0.59747,0.59751,0.59717,0.59738,384.15
29.04.2024 05:55:00.000,0.59739,0.59739,0.59709,0.59723,330.45
29.04.2024 06:00:00.000,0.59724,0.59749,0.59717,0.59737,689.1
29.04.2024 06:05:00.000,0.59738,0.59751,0.59705,0.59722,500.4
29.04.2024 06:10:00.000,0.59723,0.59746,0.59711,0.59711,519.15
