Datetime,Open,High,Low,Close,Volume
31.07.2024 00:00:00.000,1.28375,1.28384,1.28343,1.28344,219.72
31.07.2024 00:05:00.000,1.28346,1.28358,1.28326,1.28335,148.59
31.07.2024 00:10:00.000,1.28335,1.28338,1.28317,1.28338,128.70000000000002
31.07.2024 00:15:00.000,1.28340,1.28357,1.28331,1.28351,213.30000000000004
31.07.2024 00:20:00.000,1.28353,1.28376,1.28353,1.28367,293.84999999999997
31.07.2024 00:25:00.000,1.28365,1.28386,1.28364,1.28386,199.35000000000002
31.07.2024 00:30:00.000,1.28387,1.28410,1.28385,1.28401,286.2
31.07.2024 00:35:00.000,1.28401,1.28415,1.28396,1.28410,239.85000000000002
31.07.2024 00:40:00.000,1.28410,1.28411,1.28398,1.28406,86.4
31.07.2024 00:45:00.000,1.28406,1.28410,1.28400,1.28405,74.7
31.07.2024 00:50:00.000,1.28407,1.28422,1.28396,1.28406,362.93000000000006
31.07.2024 00:55:00.000,1.28403,1.28413,1.28397,1.28404,304.65
31.07.2024 01:00:00.000,1.28404,1.28429,1.28403,1.28427,192.96
31.07.2024 01:05:00.000,1.28426,1.28440,1.28414,1.28439,438.51
31.07.2024 01:10:00.000,1.28441,1.28455,1.28434,1.28446,293.07
31.07.2024 01:15:00.000,1.28448,1.28457,1.28408,1.28416,379.89
31.07.2024 01:20:00.000,1.28414,1.28426,1.28397,1.28419,352.44
31.07.2024 01:25:00.000,1.28419,1.28421,1.28401,1.28404,183.60000000000002
31.07.2024 01:30:00.000,1.28403,1.28406,1.28349,1.28386,1086.49
31.07.2024 01:35:00.000,1.28385,1.28415,1.28379,1.28415,753.99
31.07.2024 01:40:00.000,1.28416,1.28426,1.28384,1.28416,611.1899999999999
31.07.2024 01:45:00.000,1.28418,1.28441,1.28404,1.28439,460.89
31.07.2024 01:50:00.000,1.28440,1.28440,1.28406,1.28410,301.5
31.07.2024 01:55:00.000,1.28413,1.28421,1.28403,1.28410,324
31.07.2024 02:00:00.000,1.28410,1.28429,1.28400,1.28420,174.15
31.07.2024 02:05:00.000,1.28421,1.28447,1.28416,1.28427,418.5
31.07.2024 02:10:00.000,1.28428,1.28430,1.28391,1.28404,315.57
31.07.2024 02:15:00.000,1.28406,1.28448,1.28406,1.28430,169.53
31.07.2024 02:20:00.000,1.28429,1.28457,1.28427,1.28436,234.33
31.07.2024 02:25:00.000,1.28439,1.28459,1.28430,1.28457,135
31.07.2024 02:30:00.000,1.28452,1.28467,1.28451,1.28465,206.55
31.07.2024 02:35:00.000,1.28466,1.28468,1.28448,1.28456,267.75
31.07.2024 02:40:00.000,1.28458,1.28466,1.28455,1.28466,305.55
31.07.2024 02:45:00.000,1.28466,1.28480,1.28456,1.28474,136.8
31.07.2024 02:50:00.000,1.28473,1.28480,1.28466,1.28479,104.94
31.07.2024 02:55:00.000,1.28477,1.28488,1.28476,1.28476,66.66
31.07.2024 03:00:00.000,1.28474,1.28479,1.28466,1.28478,111.69000000000001
31.07.2024 03:05:00.000,1.28478,1.28494,1.28478,1.28482,242.10000000000002
31.07.2024 03:10:00.000,1.28481,1.28507,1.28480,1.28502,206.55
31.07.2024 03:15:00.000,1.28499,1.28524,1.28499,1.28505,289.97999999999996
31.07.2024 03:20:00.000,1.28506,1.28507,1.28492,1.28507,295.62
31.07.2024 03:25:00.000,1.28507,1.28515,1.28504,1.28511,229.5
31.07.2024 03:30:00.000,1.28509,1.28519,1.28506,1.28508,369.45000000000005
31.07.2024 03:35:00.000,1.28508,1.28508,1.28477,1.28486,285.65999999999997
31.07.2024 03:40:00.000,1.28488,1.28489,1.28473,1.28478,244.21000000000004
31.07.2024 03:45:00.000,1.28478,1.28489,1.28457,1.28459,412.20000000000005
31.07.2024 03:50:00.000,1.28458,1.28468,1.28447,1.28447,409.50000000000006
31.07.2024 03:55:00.000,1.28447,1.28474,1.28397,1.28402,925.1099999999999
31.07.2024 04:00:00.000,1.28402,1.28437,1.28393,1.28436,658.17
31.07.2024 04:05:00.000,1.28437,1.28443,1.28426,1.28430,372.39
31.07.2024 04:10:00.000,1.28429,1.28431,1.28412,1.28415,287.7
31.07.2024 04:15:00.000,1.28415,1.28417,1.28389,1.28416,339.3
31.07.2024 04:20:00.000,1.28416,1.28437,1.28412,1.28427,406.44000000000005
31.07.2024 04:25:00.000,1.28427,1.28441,1.28425,1.28430,255.14999999999998
31.07.2024 04:30:00.000,1.28430,1.28431,1.28415,1.28419,304.2
31.07.2024 04:35:00.000,1.28417,1.28437,1.28417,1.28436,201.14999999999998
31.07.2024 04:40:00.000,1.28436,1.28446,1.28425,1.28435,369.90000000000003
31.07.2024 04:45:00.000,1.28435,1.28447,1.28432,1.28445,261.09000000000003
31.07.2024 04:50:00.000,1.28445,1.28446,1.28423,1.28430,323.1
31.07.2024 04:55:00.000,1.28431,1.28458,1.28424,1.28455,448.46999999999997
31.07.2024 05:00:00.000,1.28455,1.28467,1.28446,1.28456,406.79999999999995
31.07.2024 05:05:00.000,1.28454,1.28454,1.28429,1.28438,375.75
31.07.2024 05:10:00.000,1.28437,1.28440,1.28418,1.28427,229.5
31.07.2024 05:15:00.000,1.28427,1.28428,1.28413,1.28428,207.9
31.07.2024 05:20:00.000,1.28430,1.28430,1.28386,1.28387,280.8
31.07.2024 05:25:00.000,1.28386,1.28388,1.28378,1.28384,91.35000000000002
31.07.2024 05:30:00.000,1.28386,1.28386,1.28365,1.28365,207.95999999999998
31.07.2024 05:35:00.000,1.28366,1.28371,1.28350,1.28361,136.05
31.07.2024 05:40:00.000,1.28365,1.28396,1.28358,1.28396,172.82999999999998
31.07.2024 05:45:00.000,1.28395,1.28408,1.28389,1.28405,273.75
31.07.2024 05:50:00.000,1.28404,1.28438,1.28404,1.28436,248.54999999999995
31.07.2024 05:55:00.000,1.28438,1.28459,1.28437,1.28441,491.34000000000003
31.07.2024 06:00:00.000,1.28441,1.28441,1.28387,1.28393,466.56000000000006
31.07.2024 06:05:00.000,1.28394,1.28417,1.28389,1.28397,362.25
31.07.2024 06:10:00.000,1.28398,1.28444,1.28396,1.28443,307.35
31.07.2024 06:15:00.000,1.28441,1.28448,1.28412,1.28419,383.34000000000003
31.07.2024 06:20:00.000,1.28417,1.28442,1.28393,1.28395,431.46000000000004
31.07.2024 06:25:00.000,1.28395,1.28413,1.28376,1.28407,412.65
31.07.2024 06:30:00.000,1.28408,1.28408,1.28350,1.28358,570.5699999999999
31.07.2024 06:35:00.000,1.28357,1.28366,1.28346,1.28356,442.68000000000006
31.07.2024 06:40:00.000,1.28356,1.28386,1.28333,1.28382,465.96000000000004
31.07.2024 06:45:00.000,1.28380,1.28386,1.28347,1.28375,485.55
31.07.2024 06:50:00.000,1.28375,1.28379,1.28356,1.28375,459.45000000000005
31.07.2024 06:55:00.000,1.28374,1.28409,1.28374,1.28407,532.35
31.07.2024 07:00:00.000,1.28408,1.28410,1.28328,1.28337,1022.4000000000001
31.07.2024 07:05:00.000,1.28336,1.28343,1.28308,1.28342,707.9100000000001
31.07.2024 07:10:00.000,1.28346,1.28380,1.28319,1.28335,975.33
31.07.2024 07:15:00.000,1.28333,1.28334,1.28265,1.28299,704.8799999999999
31.07.2024 07:20:00.000,1.28297,1.28327,1.28283,1.28326,681.3
31.07.2024 07:25:00.000,1.28326,1.28365,1.28305,1.28359,729.9000000000001
31.07.2024 07:30:00.000,1.28361,1.28374,1.28320,1.28327,577.3499999999999
31.07.2024 07:35:00.000,1.28325,1.28330,1.28308,1.28325,518.4
31.07.2024 07:40:00.000,1.28325,1.28352,1.28304,1.28345,683.55
31.07.2024 07:45:00.000,1.28347,1.28454,1.28335,1.28437,946.3499999999999
31.07.2024 07:50:00.000,1.28435,1.28470,1.28417,1.28456,542.2499999999999
31.07.2024 07:55:00.000,1.28456,1.28458,1.28389,1.28392,653.4
31.07.2024 08:00:00.000,1.28393,1.28393,1.28348,1.28357,842.4000000000001
31.07.2024 08:05:00.000,1.28356,1.28394,1.28266,1.28314,1147.5
31.07.2024 08:10:00.000,1.28312,1.28312,1.28246,1.28248,1068.84
31.07.2024 08:15:00.000,1.28242,1.28315,1.28227,1.28313,1061.8500000000001
31.07.2024 08:20:00.000,1.28313,1.28399,1.28313,1.28369,631.6500000000001
31.07.2024 08:25:00.000,1.28369,1.28369,1.28335,1.28335,738.8399999999999
31.07.2024 08:30:00.000,1.28334,1.28335,1.28228,1.28228,754.74
31.07.2024 08:35:00.000,1.28227,1.28257,1.28207,1.28253,663.75
31.07.2024 08:40:00.000,1.28252,1.28272,1.28234,1.28246,705.5999999999999
31.07.2024 08:45:00.000,1.28246,1.28279,1.28246,1.28267,501.75
31.07.2024 08:50:00.000,1.28269,1.28310,1.28259,1.28292,602.55
31.07.2024 08:55:00.000,1.28291,1.28317,1.28257,1.28297,557.1
31.07.2024 09:00:00.000,1.28296,1.28301,1.28247,1.28249,544.95
31.07.2024 09:05:00.000,1.28250,1.28265,1.28244,1.28253,502.24
31.07.2024 09:10:00.000,1.28253,1.28258,1.28207,1.28251,451.79999999999995
31.07.2024 09:15:00.000,1.28255,1.28257,1.28215,1.28225,368.76000000000005
31.07.2024 09:20:00.000,1.28225,1.28258,1.28217,1.28239,342.18
31.07.2024 09:25:00.000,1.28240,1.28288,1.28233,1.28277,463.95000000000005
31.07.2024 09:30:00.000,1.28278,1.28338,1.28277,1.28337,401.13000000000005
31.07.2024 09:35:00.000,1.28337,1.28377,1.28328,1.28348,476.18999999999994
31.07.2024 09:40:00.000,1.28346,1.28350,1.28328,1.28345,355.95000000000005
31.07.2024 09:45:00.000,1.28346,1.28348,1.28315,1.28318,414.90000000000003
31.07.2024 09:50:00.000,1.28319,1.28329,1.28304,1.28318,391.5
31.07.2024 09:55:00.000,1.28316,1.28335,1.28309,1.28320,275.37
31.07.2024 10:00:00.000,1.28321,1.28336,1.28308,1.28333,388.48
31.07.2024 10:05:00.000,1.28333,1.28396,1.28333,1.28380,282.21
31.07.2024 10:10:00.000,1.28379,1.28386,1.28316,1.28323,262.92
31.07.2024 10:15:00.000,1.28324,1.28355,1.28301,1.28331,290.25
31.07.2024 10:20:00.000,1.28333,1.28368,1.28328,1.28346,213.6
31.07.2024 10:25:00.000,1.28345,1.28389,1.28340,1.28379,252.69
31.07.2024 10:30:00.000,1.28379,1.28383,1.28356,1.28365,281.79
31.07.2024 10:35:00.000,1.28367,1.28378,1.28355,1.28365,205.65
31.07.2024 10:40:00.000,1.28366,1.28377,1.28356,1.28372,257.84999999999997
31.07.2024 10:45:00.000,1.28372,1.28377,1.28355,1.28368,352.35
31.07.2024 10:50:00.000,1.28369,1.28387,1.28360,1.28374,298.34999999999997
31.07.2024 10:55:00.000,1.28374,1.28413,1.28359,1.28406,240.08999999999997
31.07.2024 11:00:00.000,1.28404,1.28446,1.28400,1.28405,311.58
31.07.2024 11:05:00.000,1.28407,1.28415,1.28391,1.28407,375.56999999999994
31.07.2024 11:10:00.000,1.28407,1.28446,1.28402,1.28427,392.67
31.07.2024 11:15:00.000,1.28430,1.28474,1.28430,1.28473,374.93999999999994
31.07.2024 11:20:00.000,1.28470,1.28479,1.28451,1.28455,276.75
31.07.2024 11:25:00.000,1.28453,1.28458,1.28436,1.28456,269.55
31.07.2024 11:30:00.000,1.28456,1.28485,1.28442,1.28444,425.25
31.07.2024 11:35:00.000,1.28443,1.28470,1.28443,1.28448,556.2
31.07.2024 11:40:00.000,1.28447,1.28457,1.28362,1.28373,498.35999999999996
