Datetime,Open,High,Low,Close,Volume
08.08.2024 00:00:00.000,1.26827,1.26868,1.26808,1.26856,366.29999999999995
08.08.2024 00:05:00.000,1.26855,1.26872,1.26829,1.26854,360.98999999999995
08.08.2024 00:10:00.000,1.26856,1.26884,1.26851,1.26878,340.02000000000004
08.08.2024 00:15:00.000,1.26879,1.26896,1.26854,1.26860,600.4200000000001
08.08.2024 00:20:00.000,1.26860,1.26878,1.26857,1.26872,495.78
08.08.2024 00:25:00.000,1.26872,1.26898,1.26865,1.26866,530.94
08.08.2024 00:30:00.000,1.26865,1.26895,1.26865,1.26880,580.41
08.08.2024 00:35:00.000,1.26880,1.26898,1.26877,1.26894,166.95
08.08.2024 00:40:00.000,1.26893,1.26895,1.26857,1.26857,231.24
08.08.2024 00:45:00.000,1.26858,1.26858,1.26804,1.26818,346.11
08.08.2024 00:50:00.000,1.26817,1.26857,1.26797,1.26799,360.45
08.08.2024 00:55:00.000,1.26797,1.26813,1.26783,1.26808,598.41
08.08.2024 01:00:00.000,1.26808,1.26872,1.26807,1.26846,410.96999999999997
08.08.2024 01:05:00.000,1.26844,1.26872,1.26822,1.26824,307.28999999999996
08.08.2024 01:10:00.000,1.26824,1.26867,1.26824,1.26848,290.7
08.08.2024 01:15:00.000,1.26849,1.26878,1.26828,1.26858,390.71999999999997
08.08.2024 01:20:00.000,1.26858,1.26860,1.26836,1.26852,338.4
08.08.2024 01:25:00.000,1.26852,1.26865,1.26827,1.26831,268.2
08.08.2024 01:30:00.000,1.26832,1.26847,1.26816,1.26818,426.80999999999995
08.08.2024 01:35:00.000,1.26820,1.26849,1.26819,1.26828,195.20999999999998
08.08.2024 01:40:00.000,1.26827,1.26847,1.26816,1.26819,142.2
08.08.2024 01:45:00.000,1.26818,1.26822,1.26806,1.26818,108.9
08.08.2024 01:50:00.000,1.26818,1.26849,1.26809,1.26847,163.79999999999998
08.08.2024 01:55:00.000,1.26848,1.26860,1.26846,1.26846,151.2
08.08.2024 02:00:00.000,1.26848,1.26881,1.26847,1.26860,154.8
08.08.2024 02:05:00.000,1.26863,1.26899,1.26859,1.26897,140.4
08.08.2024 02:10:00.000,1.26897,1.26907,1.26877,1.26885,111.14999999999999
08.08.2024 02:15:00.000,1.26885,1.26887,1.26858,1.26863,160.65
